,alpha_wave,beta_wave,theta_wave,delta_wave,gamma_wave,attention,hrv,hr,coherence,SP ratio,BM,sleep,eda,temperature
2023-10-23 14:52:00,94.9979381443299,97.32474226804123,96.06701030927834,88.4216494845361,87.1783505154639,74.440206185567,19.927835051546392,98.30927835051547,0.0,1.0130922358748726,0.0,84.0,,
2023-10-23 14:53:00,94.90309278350514,97.9340206185567,94.23195876288658,86.91649484536082,88.66288659793815,76.81443298969072,17.690721649484537,97.55670103092784,0.5257731958762887,1.0392866911000496,0.0,84.0,,
2023-10-23 14:54:00,94.69896907216496,98.65567010309277,94.42061855670104,86.0659793814433,90.04948453608246,81.92268041237114,21.26185567010309,98.25773195876289,0.0,1.0448530375158316,0.0,84.0,,
2023-10-23 14:55:00,94.12577319587628,99.01752577319587,95.1577319587629,86.780412371134,90.21134020618557,79.12680412371134,32.03814432989691,95.80412371134021,0.0,1.0405620619048133,0.0,84.0,,
2023-10-23 14:56:00,93.96250000000002,99.47395833333333,94.7375,86.95833333333333,91.22499999999998,82.00833333333334,36.94583333333333,97.98958333333333,0.0,1.0499956018823944,0.0,84.0,,
2023-10-23 14:57:00,94.02268041237112,100.3298969072165,94.79793814432992,85.98762886597939,91.54329896907217,81.32783505154639,29.773195876288664,95.5360824742268,0.0,1.058355264588816,0.0,84.0,,
2023-10-23 14:58:00,96.45714285714287,101.64285714285714,98.47619047619048,88.5952380952381,93.35714285714286,81.12380952380953,20.257142857142856,92.80952380952381,0.0,1.0321566731141198,0.0,84.0,,
2023-10-24 09:19:00,94.41463414634147,96.9,96.58048780487806,90.19024390243902,87.90243902439025,37.548780487804876,0.0,40.65853658536585,0.0,1.0033082478913076,0.0,77.0,,
2023-10-24 09:20:00,95.49285714285713,96.69897959183673,96.92244897959183,90.24285714285713,86.8,59.419387755102036,5.079591836734695,83.11224489795919,0.10204081632653061,0.9976943485218563,0.0,77.0,,
2023-10-24 09:21:00,95.4381443298969,96.53711340206186,96.29690721649484,89.58041237113403,86.91546391752578,68.58041237113402,22.54639175257732,82.77319587628865,0.4329896907216495,1.0024944330250087,0.0,77.0,,
2023-10-24 09:22:00,91.25876288659794,93.16494845360825,93.41030927835051,86.38556701030927,83.79175257731958,50.50309278350517,30.243298969072164,78.76288659793815,0.0,0.9973733003708283,0.0,77.0,,
2023-10-24 09:23:00,95.42604166666668,94.58749999999999,96.41666666666667,89.72708333333333,85.78020833333333,54.430208333333326,20.664583333333336,81.05208333333333,0.0,0.9810285220397579,0.0,77.0,,
2023-10-24 09:24:00,94.82680412371133,94.79896907216495,96.25567010309278,89.53505154639177,85.18144329896907,51.194845360824736,33.40103092783505,89.5360824742268,0.0,0.9848663353611516,0.0,77.0,,
2023-10-24 09:25:00,95.44123711340207,93.38453608247421,97.44742268041239,89.98350515463915,82.28762886597937,35.41134020618557,49.4298969072165,88.5979381443299,0.0,0.9583068850239089,0.0,77.0,,
2023-10-24 09:26:00,94.31443298969072,93.51649484536081,96.9721649484536,89.08350515463918,82.71134020618557,43.03298969072166,40.60721649484536,80.31958762886597,0.0,0.9643643090269287,0.0,77.0,,
2023-10-24 09:27:00,95.61041666666665,92.765625,97.846875,90.40520833333333,81.22291666666666,33.2125,16.677083333333332,56.958333333333336,0.0,0.9480693685925075,0.0,77.0,,
2023-10-24 09:28:00,96.31855670103093,93.65979381443297,97.96701030927834,90.38041237113401,82.02268041237113,33.062886597938146,12.327835051546394,89.08247422680412,0.08247422680412371,0.9560340110283284,0.0,77.0,,
2023-10-24 09:29:00,95.88762886597941,93.37010309278352,98.92474226804123,91.24845360824743,81.4381443298969,32.985567010309275,34.73711340206186,85.41237113402062,0.3402061855670103,0.9438498494117159,0.0,77.0,,
2023-10-24 09:30:00,93.80824742268041,93.93195876288661,96.0680412371134,89.04948453608246,84.2979381443299,44.97216494845361,36.38865979381443,82.17525773195877,0.0,0.9777649003069131,0.0,77.0,,
2023-10-24 09:31:00,94.4443298969072,94.38865979381444,96.62268041237112,89.47938144329896,84.37938144329897,44.74329896907217,28.31855670103093,83.91752577319588,0.0,0.9768789210874484,0.0,77.0,,
2023-10-24 09:32:00,97.253125,94.82604166666665,99.21875,92.23541666666665,83.91875,50.194791666666674,43.51354166666666,88.02083333333333,0.0,0.9557270341207348,0.0,77.0,,
2023-10-24 09:33:00,94.89278350515464,94.42061855670103,96.82061855670104,89.13814432989692,84.89896907216496,49.035051546391756,50.39278350515463,84.4020618556701,0.4536082474226804,0.9752118914774904,0.0,77.0,,
2023-10-24 09:34:00,94.30103092783506,95.67835051546393,96.26288659793815,89.95360824742268,88.07319587628866,67.18556701030927,23.69690721649485,83.17525773195877,0.0,0.9939277108433736,0.0,77.0,,
2023-10-24 09:35:00,94.39072164948453,96.62577319587628,95.44432989690722,88.65876288659794,88.81237113402062,70.57731958762886,23.19278350515464,86.50515463917526,0.0,1.012378349769391,0.0,77.0,,
2023-10-24 09:36:00,97.215625,95.56354166666665,97.91250000000002,91.27291666666667,86.79479166666665,65.76875000000001,39.026041666666664,85.13541666666667,0.0,0.9760096174305286,0.0,77.0,,
2023-10-24 09:37:00,95.8257731958763,94.98556701030927,96.98556701030928,91.18350515463916,85.05154639175258,54.17628865979381,39.44020618556701,87.20618556701031,0.6391752577319587,0.9793783749309067,0.0,77.0,,
2023-10-24 09:38:00,96.54432989690721,94.49381443298968,98.0360824742268,91.23298969072165,84.27216494845361,50.61752577319587,26.216494845360824,84.90721649484536,0.030927835051546393,0.9638677112361322,0.0,77.0,,
2023-10-24 09:39:00,95.32162162162163,94.13108108108109,96.72972972972971,89.63513513513514,83.8391891891892,49.16756756756756,26.693243243243238,82.41891891891892,1.0,0.9731349538977371,0.0,77.0,,
2023-10-24 10:15:00,98.01829268292683,99.30731707317074,98.98536585365852,92.0231707317073,89.46219512195121,50.90731707317074,0.0,65.65853658536585,0.0,1.0032525133057364,0.0,77.0,,
2023-10-24 10:16:00,96.71030927835054,99.1340206185567,96.24742268041237,90.11134020618557,90.28659793814434,62.38247422680413,27.434020618556694,89.02061855670104,0.0,1.0299914310197087,0.0,77.0,,
2023-10-24 10:17:00,95.42989690721649,97.53092783505154,96.05463917525772,89.71237113402063,88.47319587628866,56.93505154639176,46.11237113402061,95.55670103092784,0.0,1.0153692593347858,0.0,77.0,,
2023-10-24 10:18:00,95.20515463917528,96.78041237113403,96.28969072164949,89.56907216494847,87.13814432989689,58.38762886597937,28.110309278350513,94.72164948453609,0.0,1.0050963051787454,0.0,77.0,,
2023-10-24 10:19:00,94.70618556701031,95.63298969072164,95.60515463917527,89.29278350515463,85.64020618556701,43.917525773195884,38.6020618556701,93.64948453608247,0.0,1.0002911459288093,0.0,77.0,,
2023-10-24 10:20:00,97.97604166666667,98.27395833333333,98.96770833333335,92.11770833333334,87.1729166666667,60.692708333333336,46.276041666666664,101.47916666666667,0.0,0.992990137776421,0.0,77.0,,
2023-10-24 10:21:00,96.48453608247421,97.42474226804124,96.81855670103093,89.95360824742266,85.93608247422682,48.78659793814433,38.121649484536086,92.77319587628865,0.0,1.0062610473411846,0.0,77.0,,
2023-10-24 10:22:00,94.38659793814433,94.94742268041237,94.94536082474228,88.05567010309278,84.35876288659793,46.66082474226805,37.71134020618557,79.81443298969072,0.5051546391752577,1.0000217162339706,0.0,77.0,,
2023-10-24 10:23:00,94.38041237113401,95.56907216494844,95.32371134020619,89.29690721649484,85.08350515463918,48.80927835051546,40.11030927835052,90.04123711340206,0.0,1.0025739747361133,0.0,77.0,,
2023-10-24 10:24:00,95.15257731958762,93.3319587628866,96.80824742268042,89.77835051546391,80.69587628865979,24.717525773195874,1.2195876288659793,67.14432989690722,0.0,0.9640909865394445,0.0,77.0,,
2023-10-24 10:25:00,96.73229166666665,94.61145833333335,98.21249999999998,91.17395833333332,82.87604166666667,36.90833333333334,31.384374999999995,88.73958333333333,0.0,0.9633341818336094,0.0,77.0,,
2023-10-24 10:26:00,94.05773195876287,93.25979381443298,96.34639175257732,88.84123711340206,81.74639175257731,32.64329896907216,39.33917525773196,87.21649484536083,0.5567010309278351,0.9679635336414997,0.0,77.0,,
2023-10-24 10:27:00,94.52268041237112,95.00103092783507,95.12061855670103,88.1,83.22680412371135,34.149484536082475,19.907216494845358,86.98969072164948,0.08247422680412371,0.9987427791084572,0.0,77.0,,
2023-10-24 10:28:00,92.42577319587627,92.819587628866,94.17010309278352,86.32164948453607,80.54948453608246,21.72680412371134,26.556701030927837,87.50515463917526,0.4742268041237113,0.9856587662159944,0.0,77.0,,
2023-10-24 10:29:00,91.92500000000001,93.06041666666665,93.625,86.02708333333334,82.471875,28.589583333333337,26.679166666666664,86.4375,0.0,0.9939697374276812,0.0,77.0,,
